         4040070 function calls (4012306 primitive calls) in 8.867 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.019    0.009 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\graph_objs\layout\template\_data.py:1319(__init__)
        1    0.000    0.000    0.018    0.018 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\accessor.py:95(_getter)
        1    0.000    0.000    0.018    0.018 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\accessors.py:88(_delegate_property_get)
       14    0.000    0.000    0.018    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\extension.py:67(fget)
        1    0.018    0.018    0.018    0.018 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\datetimes.py:125(f)
       14    0.000    0.000    0.017    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arraylike.py:200(__mul__)
      205    0.000    0.000    0.017    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\construction.py:735(_sanitize_str_dtypes)
      106    0.017    0.000    0.017    0.000 {built-in method numpy.array}
        8    0.011    0.001    0.017    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\sorting.py:687(compress_group_index)
       54    0.001    0.000    0.016    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\_plotly_utils\basevalidators.py:2564(validate_coerce)
        2    0.000    0.000    0.016    0.008 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\array_algos\replace.py:86(<lambda>)
        2    0.016    0.008    0.016    0.008 {built-in method _operator.eq}
       14    0.015    0.001    0.015    0.001 {built-in method _operator.mul}
       14    0.000    0.000    0.015    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:6394(_should_compare)
       19    0.015    0.001    0.015    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:2744(inferred_type)
       11    0.000    0.000    0.015    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\groupby\ops.py:523(cython_operation)
       11    0.000    0.000    0.015    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\groupby\ops.py:310(_cython_op_ndim_compat)
       11    0.014    0.001    0.014    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\groupby\ops.py:354(_call_cython_op)
        2    0.000    0.000    0.014    0.007 C:\Python311\Lib\tempfile.py:498(func_wrapper)
        2    0.014    0.007    0.014    0.007 {method 'write' of '_io.TextIOWrapper' objects}
    37/36    0.000    0.000    0.014    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\algorithms.py:1131(take)
        4    0.000    0.000    0.013    0.003 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\series.py:1095(__getitem__)
      447    0.001    0.000    0.013    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:5185(_set_prop)
        4    0.000    0.000    0.013    0.003 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\series.py:1216(_get_rows_with_mask)
        4    0.006    0.002    0.013    0.003 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\internals\managers.py:1954(get_rows_with_mask)
       93    0.002    0.000    0.012    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\series.py:389(__init__)
       16    0.000    0.000    0.012    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\_mixins.py:157(take)
        2    0.000    0.000    0.012    0.006 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\frame.py:9492(pivot_table)
        2    0.000    0.000    0.012    0.006 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\reshape\pivot.py:61(pivot_table)
        2    0.000    0.000    0.011    0.006 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\reshape\pivot.py:118(__internal_pivot_table)
        5    0.000    0.000    0.011    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\graph_objs\_layout.py:5965(__init__)
        2    0.000    0.000    0.010    0.005 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\accessor.py:111(f)
        2    0.000    0.000    0.010    0.005 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\accessors.py:126(_delegate_method)
        1    0.000    0.000    0.010    0.010 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\tools\datetimes.py:314(_convert_listlike_datetimes)
        6    0.001    0.000    0.010    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\internals\blocks.py:1524(where)
        9    0.009    0.001    0.009    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\array_algos\take.py:353(wrapper)
        1    0.009    0.009    0.009    0.009 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\tools\datetimes.py:456(_array_strptime_with_fallback)
       40    0.000    0.000    0.009    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\frame.py:4481(_set_item_mgr)
      236    0.002    0.000    0.009    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:49(_str_to_dict_path_full)
  160/158    0.000    0.000    0.009    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:157(_check_path_in_prop_tree)
        8    0.009    0.001    0.009    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\sorting.py:122(get_group_index)
       10    0.009    0.001    0.009    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\datetimelike.py:2353(copy)
      152    0.008    0.000    0.008    0.000 {method 'format' of 'str' objects}
33458/33263    0.005    0.000    0.008    0.000 {built-in method builtins.isinstance}
  479/419    0.002    0.000    0.008    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:4673(__getitem__)
        1    0.000    0.000    0.008    0.008 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\internals\blocks.py:805(_maybe_copy)
       65    0.000    0.000    0.007    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\series.py:6201(_construct_result)
       91    0.007    0.000    0.007    0.000 {method 'astype' of 'numpy.ndarray' objects}
       33    0.000    0.000    0.007    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\internals\managers.py:1347(insert)
  363/359    0.000    0.000    0.007    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:5878(__getitem__)
        2    0.000    0.000    0.007    0.003 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\offline\offline.py:41(get_plotlyjs)
      226    0.007    0.000    0.007    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:5373(__getitem__)
        4    0.000    0.000    0.007    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\internals\blocks.py:622(convert)
        2    0.000    0.000    0.007    0.003 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\extension.py:92(method)
        2    0.000    0.000    0.007    0.003 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\datetimelike.py:2233(floor)
        2    0.005    0.003    0.007    0.003 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\datetimelike.py:2202(_round)
       81    0.001    0.000    0.006    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:475(__new__)
  214/194    0.000    0.000    0.006    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:5885(__contains__)
      154    0.001    0.000    0.006    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\frame.py:4626(_get_item_cache)
      291    0.006    0.000    0.006    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  252/222    0.000    0.000    0.006    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:4768(__contains__)
        3    0.000    0.000    0.006    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\groupby\groupby.py:2365(mean)
        4    0.001    0.000    0.006    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\sorting.py:718(_reorder_by_uniques)
        5    0.000    0.000    0.006    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\computation\expressions.py:246(where)
        5    0.006    0.001    0.006    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\computation\expressions.py:172(_where_standard)
       47    0.005    0.000    0.005    0.000 {method 'take' of 'numpy.ndarray' objects}
      560    0.001    0.000    0.005    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\_plotly_utils\basevalidators.py:1415(perform_validate_coerce)
     2961    0.001    0.000    0.005    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:1819(_str_to_dict_path)
       36    0.000    0.000    0.005    0.000 {built-in method builtins.next}
       13    0.000    0.000    0.005    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\algorithms.py:1452(safe_sort)
      110    0.000    0.000    0.005    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\frame.py:3983(_ixs)
       17    0.000    0.000    0.005    0.000 C:\Python311\Lib\contextlib.py:141(__exit__)
        2    0.000    0.000    0.005    0.003 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\io\_utils.py:6(validate_coerce_fig_to_dict)
        6    0.000    0.000    0.005    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:3003(batch_update)
        2    0.000    0.000    0.005    0.003 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:3285(to_dict)
1529/1039    0.001    0.000    0.005    0.000 {built-in method _functools.reduce}
        3    0.000    0.000    0.005    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:2868(plotly_update)
        1    0.005    0.005    0.005    0.005 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\array_algos\putmask.py:29(putmask_inplace)
        4    0.000    0.000    0.005    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arraylike.py:192(__sub__)
       13    0.000    0.000    0.005    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\series.py:6123(_logical_method)
        6    0.000    0.000    0.005    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\graph_objs\_figure.py:838(add_trace)
        6    0.000    0.000    0.005    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:2007(add_trace)
        6    0.000    0.000    0.005    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\graph_objs\_figure.py:917(add_traces)
        6    0.000    0.000    0.005    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:2114(add_traces)
     1926    0.003    0.000    0.005    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:4341(_get_validator)
       33    0.000    0.000    0.005    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:6956(insert)
       13    0.000    0.000    0.005    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\internals\blocks.py:387(apply)
        2    0.000    0.000    0.004    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\apply.py:558(apply_str)
       11    0.000    0.000    0.004    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arraylike.py:68(__and__)
      668    0.001    0.000    0.004    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\_plotly_utils\basevalidators.py:16(fullmatch)
      167    0.003    0.000    0.004    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\array_algos\take.py:564(_take_preprocess_indexer_and_fill_value)
        3    0.000    0.000    0.004    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\datetimelike.py:2307(factorize)
        3    0.000    0.000    0.004    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\base.py:1428(factorize)
       10    0.000    0.000    0.004    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\graph_objs\_bar.py:2632(__init__)
       22    0.000    0.000    0.004    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\_plotly_utils\basevalidators.py:1595(validate_coerce)
        2    0.000    0.000    0.004    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\apply.py:681(_apply_str)
2656/2462    0.001    0.000    0.004    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:4422(_props)
        4    0.004    0.001    0.004    0.001 {built-in method _operator.sub}
        3    0.000    0.000    0.004    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:2942(_perform_plotly_update)
        3    0.000    0.000    0.004    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:2619(_perform_plotly_relayout)
        4    0.000    0.000    0.004    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\io\_json.py:78(to_json_plotly)
      245    0.000    0.000    0.004    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:91(_split_and_chomp)
      171    0.003    0.000    0.004    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\numpy\core\numeric.py:274(full)
        6    0.000    0.000    0.004    0.001 C:\Python311\Lib\json\__init__.py:183(dumps)
        4    0.000    0.000    0.004    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\_plotly_utils\utils.py:48(encode)
        2    0.000    0.000    0.004    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexing.py:1946(_setitem_with_indexer_split_path)
        6    0.000    0.000    0.004    0.001 C:\Python311\Lib\json\encoder.py:183(encode)
        6    0.003    0.001    0.004    0.001 C:\Python311\Lib\json\encoder.py:205(iterencode)
        2    0.000    0.000    0.004    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\internals\managers.py:1450(grouped_reduce)
        2    0.004    0.002    0.004    0.002 {method 'decode' of 'bytes' objects}
       46    0.000    0.000    0.003    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:674(_with_infer)
        3    0.000    0.000    0.003    0.001 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\frame.py:6239(reset_index)
  707/316    0.000    0.000    0.003    0.000 {built-in method builtins.all}
       13    0.000    0.000    0.003    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\ops\array_ops.py:393(logical_op)
        4    0.000    0.000    0.003    0.001 C:\Python311\Lib\copy.py:264(<genexpr>)
        2    0.000    0.000    0.003    0.002 {method '__reduce_ex__' of 'object' objects}
        2    0.000    0.000    0.003    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:4665(__reduce__)
        2    0.000    0.000    0.003    0.002 C:\Python311\Lib\pkgutil.py:600(get_data)
        2    0.000    0.000    0.003    0.002 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\generic.py:8920(clip)
    38482    0.003    0.000    0.003    0.000 {method 'get' of 'dict' objects}
        2    0.000    0.000    0.003    0.002 <frozen importlib._bootstrap_external>:1127(get_data)
      710    0.001    0.000    0.003    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\generic.py:6301(__setattr__)
 1206/234    0.002    0.000    0.003    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:5643(_vals_equal)
  490/245    0.001    0.000    0.003    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\_plotly_utils\utils.py:379(chomp_empty_strings)
       81    0.002    0.000    0.003    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\dtypes\cast.py:1157(maybe_infer_to_datetimelike)
